Date,Highest Monthly Outdoor Tempreture,Lowest Monthly Outdoor Tempreture,Average Monthly Tempreture,Natural Gas Consumtion[m3],Global Warming Potential [kg CO2 eq],Acidification Potential [kg SO2 eq,HH Particulate [kg PM2.5 eq],Eutrophication Potential [kg N eq],Ozone Depletion Potential [kg CFC-11 eq],Smog Potential [kg O3 eq],Payable_Amount[IRR],Payable_Amount[USD],Month,Year,Season
2013-12-18,17.0,-2.0,5.0,1900,4562.72480888429,39.13668195559047,2.3343638737649193,0.38445219641787376,1.834123191837288e-09,98.29094905736426,1330000,31.666666666666668,12,2013,Winter
2014-01-27,15.0,-3.0,5.0,2634,6325.37744557959,54.255800142644894,3.2361654965772617,0.5329721501919366,2.542673940683904e-09,136.2622946405776,1843800,43.9,1,2014,Winter
2014-05-19,33.0,14.0,25.0,3713,8916.52485020388,76.48131584268812,4.561838454362708,0.7513005291050344,3.5842628480483425e-09,192.08120728947026,2804475,66.77321428571429,5,2014,Spring
2014-06-21,40.0,14.0,30.0,12,28.817209319269203,0.24717904393004508,0.014743350781673173,0.002428119135270782,1.158393594844603e-11,0.6207849414149322,9660,0.23,6,2014,Summer
2014-08-04,41.0,22.0,32.0,3,7.204302329817301,0.06179476098251127,0.0036858376954182932,0.0006070297838176955,2.8959839871115077e-12,0.15519623535373306,2415,0.0575,8,2014,Summer
2014-09-01,36.0,17.0,28.0,10,24.014341099391,0.2059825366083709,0.012286125651394312,0.0020234326127256514,9.653279957038359e-12,0.5173207845124435,8050,0.19166666666666668,9,2014,Fall
2014-09-27,36.0,17.0,28.0,16,38.4229457590256,0.32957205857339344,0.0196578010422309,0.0032374921803610423,1.5445247931261374e-11,0.8277132552199096,12880,0.30666666666666664,9,2014,Fall
2014-11-09,17.0,1.0,10.0,516,1239.1400007285756,10.628698888991938,0.6339640836119464,0.10440912281664362,4.981092457831794e-10,26.693752480842083,415380,9.89,11,2014,Fall
2014-12-06,16.0,1.0,7.0,1157,2778.459265199539,23.832179485588515,1.421504737866322,0.23411115329235788,1.116884491029338e-09,59.85401476808971,931385,22.175833333333333,12,2014,Winter
2015-01-14,16.0,-2.0,-7.0,1966,4721.219460140271,40.49616669720572,2.4154523030641215,0.3978068516618631,1.8978348395537413e-09,101.70526623514638,1582630,37.681666666666665,1,2015,Winter
2015-04-06,31.0,7.0,19.0,1083,2600.7531410640454,22.30790871468657,1.3305874080460038,0.21913775195818805,1.0454502193472543e-09,56.02584096269763,871815,20.7575,4,2015,Spring
2015-06-17,41.0,19.0,32.0,8,19.2114728795128,0.16478602928669672,0.00982890052111545,0.0016187460901805212,7.722623965630687e-12,0.4138566276099548,6988,0.16638095238095238,6,2015,Summer
2015-07-27,40.0,18.0,32.0,3,7.204302329817301,0.06179476098251127,0.0036858376954182932,0.0006070297838176955,2.8959839871115077e-12,0.15519623535373306,2777,0.06611904761904762,7,2015,Summer
2015-08-29,39.0,20.0,31.0,27,64.8387209683557,0.5561528488426014,0.03317253925876464,0.005463268054359259,2.606385588400357e-11,1.3967661181835973,24994,0.5950952380952381,8,2015,Summer
2015-10-03,32.0,7.0,21.0,18,43.2258139789038,0.3707685658950676,0.02211502617250976,0.0036421787029061728,1.7375903922669046e-11,0.9311774121223982,16663,0.3967380952380952,10,2015,Fall
2015-11-10,18.0,4.0,11.0,486,1167.0969774304026,10.010751279166826,0.5971057066577635,0.09833882497846666,4.691494059120642e-10,25.141790127304752,449902,10.711952380952381,11,2015,Fall
2015-12-15,16.0,-1.0,5.0,1955,4694.803684930941,40.26958590693651,2.401937564847588,0.39558107578786483,1.887216231600999e-09,101.1362133721827,1810330,43.103095238095236,12,2015,Winter
2016-01-17,17.0,-4.0,7.0,1780,4274.552715691598,36.66489151629002,2.1869303659481876,0.360171005065166,1.7182838323528279e-09,92.08309964321494,1648280,39.2447619047619,1,2016,Winter
2016-02-22,24.0,-5.0,10.0,1479,3551.721048599929,30.464817164378058,1.8171179838412186,0.29926568342212384,1.4277201056459733e-09,76.51174402939039,1369554,32.60842857142857,2,2016,Winter
2016-04-05,32.0,3.0,18.0,705,1693.0110475070655,14.52176883089015,0.8661718584232989,0.14265199919715843,6.805562369712043e-10,36.47111530812727,652830,15.543571428571429,4,2016,Spring
2016-05-10,35.0,14.0,25.0,490,1176.702713870159,10.093144293810175,0.6020201569183212,0.09914819802355693,4.730107178948796e-10,25.34871844110973,453740,10.803333333333333,5,2016,Spring
2016-06-25,40.0,17.0,29.0,48,115.26883727707681,0.9887161757201803,0.05897340312669269,0.009712476541083127,4.633574379378412e-11,2.483139765659729,44448,1.0582857142857143,6,2016,Summer
2016-08-10,38.0,22.0,30.0,121,290.57352730263113,2.492388692961288,0.14866212038187118,0.02448353461398038,1.1680468748016415e-10,6.259581492600566,112046,2.6677619047619046,8,2016,Summer
2016-09-24,38.0,14.0,27.0,432,1037.4195354936912,8.898445581481623,0.5307606281402343,0.08741228886974814,4.170216941440571e-10,22.348257890937557,400032,9.524571428571429,9,2016,Fall
2016-11-08,25.0,-7.0,10.0,815,1957.1687996003666,16.787576733582227,1.0013192405886364,0.1649097579371406,7.867423164986263e-10,42.16164393776415,754690,17.968809523809522,11,2016,Fall
2017-01-01,15.0,-3.0,5.0,4236,10172.474889702027,87.25420250730592,5.2044028259306305,0.8571260547505859,4.089129389801449e-09,219.13708431947106,3922536,93.39371428571428,1,2017,Winter
2017-02-06,18.0,-5.0,5.0,3232,7761.435043323171,66.57355583182547,3.9708758105306416,0.6539734204329305,3.1199400821147975e-09,167.19807755442173,2992832,71.25790476190477,2,2017,Winter
2017-03-11,21.0,1.0,11.0,2472,5936.345119769456,50.91888304958929,3.0371302610246738,0.500192541865781,2.3862908053798825e-09,127.88169793147603,2289072,54.501714285714286,3,2017,Spring
2017-05-10,35.0,13.0,25.0,2043,4906.129886605581,42.082232229090174,2.5100554705798577,0.4133872827798506,1.9721650952229367e-09,105.68863627589221,1891818,45.043285714285716,5,2017,Spring
2017-06-24,39.0,18.0,30.0,437,1049.4267060433867,9.001436849785808,0.5369036909659314,0.08842400517611097,4.218483341225763e-10,22.60691828319378,404662,9.634809523809524,6,2017,Summer
2017-08-09,38.0,21.0,30.0,357,857.3119772482587,7.353576556918841,0.4386146857547769,0.07223654427430576,3.4462209446626943e-10,18.468352007094232,330582,7.871,8,2017,Summer
2017-09-24,37.0,14.0,27.0,388,931.7564346563709,7.992122420404791,0.4767016752740993,0.07850918537375527,3.745472623330883e-10,20.072046439082808,359288,8.55447619047619,9,2017,Fall
2017-11-08,24.0,2.0,14.0,844,2026.8103887886004,17.384926089746504,1.03694900497768,0.17077771251404497,8.147368283740375e-10,43.66187421285023,781544,18.608190476190476,11,2017,Fall
2017-12-26,20.0,0.0,8.0,3431,8239.320431201053,70.67260831033205,4.2153697109933885,0.694239729426171,3.312040353259861e-09,177.49276116621937,3177106,75.64538095238095,12,2017,Winter
2018-02-07,16.0,-3.0,8.0,3595,8633.155625231066,74.05072191070934,4.416862171676255,0.7274240242748717,3.47035414455529e-09,185.97682203222342,3328970,79.26119047619048,2,2018,Winter
2018-03-14,29.0,4.0,17.0,1886,4529.104731345143,38.84830640433875,2.317163297852967,0.38161939076005785,1.8206085998974345e-09,97.56669995904684,1746436,41.581809523809525,3,2018,Spring
2018-05-10,33.0,10.0,21.0,1522,3654.9827153273104,31.350542071794052,1.8699483241422141,0.30796644365684417,1.4692292094612381e-09,78.7362234027939,1409371,33.55645238095238,5,2018,Spring
2018-06-25,39.0,17.0,29.0,701,1683.4053110673092,14.4393758162468,0.8612574081627412,0.14184262615206816,6.76694924988389e-10,36.26418699432229,649126,15.455380952380953,6,2018,Summer
2018-08-12,39.0,20.0,32.0,505,1212.7242255192455,10.402118098722731,0.6204493453954127,0.1021833469426454,4.874906378304371e-10,26.124699617878395,537773,12.804119047619048,8,2018,Summer
2018-09-29,38.0,17.0,27.0,473,1135.8783340011944,9.742973981575943,0.5811337433109509,0.0957083625819233,4.566001419679144e-10,24.46927310743858,503698,11.992809523809523,9,2018,Fall
2018-11-17,18.0,5.0,11.0,1361,3268.351823627115,28.03422323239928,1.672141701154766,0.27538917859196116,1.3138114021529206e-09,70.40735877214355,1331890,31.711666666666666,11,2018,Fall
2018-12-29,17.0,1.0,9.0,2542,6104.445507465192,52.36076080584788,3.123133140584434,0.5143565701548606,2.453863765079151e-09,131.50294342306313,2415267,57.50635714285714,12,2018,Winter
2019-05-30,34.0,12.0,24.0,1167,2802.47360629893,24.038162022196886,1.4337908635177161,0.23613458590508352,1.1265377709863764e-09,60.371335552602154,1242739,29.58902380952381,5,2019,Spring
2019-07-17,41.0,18.0,33.0,18,43.2258139789038,0.3707685658950676,0.02211502617250976,0.0036421787029061728,1.7375903922669046e-11,0.9311774121223982,19168,0.4563809523809524,7,2019,Summer
2019-09-14,36.0,16.0,27.0,43,103.26166672738131,0.8857249074159949,0.05283034030099554,0.0087007602347203,4.1509103815264946e-11,2.224479373403507,45791,1.0902619047619047,9,2019,Fall
2019-11-09,20.0,1.0,9.0,898,2156.487830725312,18.49723178743171,1.1032940834952092,0.1817042486227635,8.668645401420446e-10,46.45540644921743,913381,21.747166666666665,11,2019,Fall
2020-01-15,12.0,-2.0,4.0,4964,11920.718921737693,102.24973117239531,6.098832773352136,1.0044319489570133,4.791888170673842e-09,256.7980374319769,4694571,111.7755,1,2020,Winter
2020-02-29,18.0,-7.0,7.0,3110,7468.460081910602,64.06056888520335,3.820985077583631,0.6292875425576776,3.0021700666389297e-09,160.88676398336992,2945619,70.13378571428571,2,2020,Winter
2020-04-06,26.0,2.0,15.0,2557,6140.467019114279,52.66973461076044,3.1415623290615255,0.5173917190739491,2.4683436850147085e-09,132.2789245998318,2421850,57.66309523809524,4,2020,Spring
2020-07-14,40.0,20.0,31.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7,2020,Summer
2020-09-01,36.0,15.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9,2020,Fall
2020-10-19,30.0,9.0,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10,2020,Fall
2020-12-08,14.0,-3.0,5.0,1754,4212.115428833182,36.129336921108255,2.154986439254562,0.35491008027207926,1.6931853044645282e-09,90.73806560348258,1697269,40.41116666666667,12,2020,Winter
2021-02-27,20.0,0.0,10.0,2538,6094.839771025436,52.27836779120454,3.1182186903238764,0.5135471971097704,2.4500024530963355e-09,131.29601510925815,2418869,57.59211904761905,2,2021,Winter
2021-04-24,32.0,8.0,22.0,1351,3244.337482527724,27.82824069579091,1.6598555755033715,0.2733657459792355,1.3041581221958823e-09,69.89003798763112,1332859,31.734738095238097,4,2021,Spring
2021-06-03,39.0,22.0,32.0,249,597.957093374836,5.128965161548435,0.30592452871971837,0.050383472056868724,2.4036667093025515e-10,12.881287534359842,265160,6.3133333333333335,6,2021,Summer
2021-07-28,41.0,21.0,32.0,169,405.8423645797079,3.4811048686814683,0.20763552350856387,0.03419601115506351,1.6314043127394827e-10,8.742721258260294,179968,4.284952380952381,7,2021,Summer
2021-09-04,38.0,17.0,28.0,70,168.100387695737,1.4418777562585963,0.08600287955976019,0.01416402828907956,6.757295969926852e-11,3.6212454915871044,74543,1.7748333333333333,9,2021,Fall
2021-10-23,29.0,10.0,18.0,216,518.7097677468456,4.449222790740811,0.26538031407011714,0.04370614443487407,2.0851084707202855e-10,11.174128945468778,230018,5.476619047619048,10,2021,Fall
2021-12-08,18.0,0.0,8.0,2277,5468.0654683313305,46.902223585726055,2.797550810822485,0.46073560591763085,2.1980518462176344e-09,117.79394263348338,2175722,51.80290476190476,12,2021,Winter
2022-01-24,15.0,-5.0,6.0,3715,8921.327718423758,76.52251235000979,4.564295679492987,0.7517052156275795,3.5861935040397502e-09,192.18467144637276,3508771,83.54216666666666,1,2022,Winter
2022-03-13,23.0,0.0,13.0,3365,8080.825779945072,69.3131235687168,4.134281281694186,0.6808850741821817,3.2483287055434076e-09,174.07844398843724,3186133,75.86030952380952,3,2022,Spring
2013-05-13,35.0,20.0,28.0,78,187.3118605752498,1.606663785545293,0.09583178008087563,0.01578277437926008,7.52955836648992e-11,4.0351021191970595,46800,1.1142857142857143,5,2013,Spring
2013-11-11,22.0,3.0,12.0,101,242.5448451038491,2.080423619744546,0.12408986907908255,0.020436669388529078,9.749812756608742e-11,5.224939923575679,30300,0.7214285714285714,11,2013,Fall
2013-12-02,18.0,-5.0,5.0,2060,4946.954266474546,42.43240254132441,2.530941884187228,0.4168271182214842,1.988575671149902e-09,106.56808160956335,618000,14.714285714285714,12,2013,Winter
2014-03-08,26.0,3.0,14.0,1212,2910.5381412461893,24.965083436934552,1.4890784289489905,0.24524003266234895,1.1699775307930492e-09,62.69927908290815,363600,8.657142857142857,3,2014,Spring
2014-04-27,32.0,2.0,20.0,388,931.7564346563709,7.992122420404791,0.4767016752740993,0.07850918537375527,3.745472623330883e-10,20.072046439082808,145830,3.472142857142857,4,2014,Spring
2014-05-28,37.0,14.0,26.0,93,223.3333722243363,1.9156375904578493,0.1142609685579671,0.018817923298348558,8.977550360045673e-11,4.811083295965725,37433,0.8912619047619048,5,2014,Spring
2014-09-30,40.0,16.0,29.0,62,148.8889148162242,1.2770917269718995,0.07617397903864473,0.01254528219889904,5.985033573363783e-11,3.2073888639771497,24955,0.5941666666666666,9,2014,Fall
2014-11-10,19.0,1.0,10.0,189,453.8710467784899,3.89306994189821,0.2322077748113525,0.03824287638051481,1.8244699118802498e-10,9.777362827285183,152145,3.6225,11,2014,Fall
2014-12-16,20.0,-2.0,7.0,1196,2872.115195487164,24.63551137836116,1.4694206279067596,0.2420025404819879,1.1545322828617876e-09,61.871565827688244,962780,22.923333333333332,12,2014,Winter
2015-01-27,18.0,-3.0,7.0,1776,4264.946979251842,36.582498501646675,2.1820159156876295,0.3593616320200757,1.7144225203700126e-09,91.87617132940996,1429680,34.04,1,2015,Winter
2015-03-01,25.0,0.0,13.0,1074,2579.1402340745935,22.122524431739034,1.3195298949597492,0.21731666260673496,1.0367622673859197e-09,55.56025225663643,864570,20.585,3,2015,Spring
2015-04-14,34.0,10.0,22.0,1125,2701.6133736814877,23.173035368441727,1.38218913578186,0.2276361689316358,1.0859939951668154e-09,58.198588257649895,905626,21.56252380952381,4,2015,Spring
2015-05-13,38.0,14.0,28.0,61,146.4874807062851,1.2564934733110624,0.0749453664735053,0.012342938937626474,5.888500773793399e-11,3.1556567855259052,49105,1.1691666666666667,5,2015,Spring
2015-06-29,46.0,23.0,34.0,60,144.086046596346,1.2358952196502253,0.07371675390836586,0.01214059567635391,5.7919679742230153e-11,3.1039247070746607,53385,1.2710714285714286,6,2015,Summer
2015-08-10,42.0,22.0,32.0,34,81.64875973792941,0.7003406244684611,0.04177282721474066,0.006879670883267215,3.282115185393042e-11,1.758890667342308,31474,0.7493809523809524,8,2015,Summer
2015-09-15,30.0,14.0,27.0,30,72.043023298173,0.6179476098251127,0.03685837695418293,0.006070297838176955,2.8959839871115077e-11,1.5519623535373304,27771,0.6612142857142858,9,2015,Fall
2015-11-03,20.0,0.0,11.0,92,220.9319381143972,1.8950393367970122,0.11303235599282767,0.018615580037075995,8.88101756047529e-11,4.75935121751448,85164,2.0277142857142856,11,2015,Fall
2015-12-14,18.0,-3.0,5.0,1169,2807.276474518808,24.079358529518558,1.436248088647995,0.23653927242762865,1.1284684269777841e-09,60.474799709504644,1082460,25.77285714285714,12,2015,Winter
2016-01-25,18.0,-4.0,7.0,1598,3837.491707682682,32.91600935001767,1.963322879092811,0.3233445315135591,1.5425941371347297e-09,82.66786136508847,1479478,35.22566666666667,1,2016,Winter
2016-03-08,26.0,6.0,16.0,1194,2867.3123272672856,24.594314871039487,1.4669634027764809,0.24159785395944278,1.15260162687038e-09,61.768101670785754,1105644,26.324857142857145,3,2016,Spring
2016-04-27,35.0,4.0,20.0,581,1395.2332178746171,11.96758537694635,0.7138239003460095,0.11756143479936035,5.608555655039286e-10,30.056337580172965,538006,12.809666666666667,4,2016,Spring
2016-06-13,42.0,20.0,31.0,74,177.7061241354934,1.5242707709019447,0.0909173298203179,0.014973401334169821,7.143427168208385e-11,3.828173805392082,68524,1.6315238095238096,6,2016,Summer
2016-07-24,44.0,24.0,34.0,2,4.8028682198782,0.04119650732167418,0.0024572251302788623,0.0004046865225451303,1.9306559914076718e-12,0.1034641569024887,1852,0.0440952380952381,7,2016,Summer
2016-08-29,42.0,20.0,31.0,4,9.6057364397564,0.08239301464334836,0.004914450260557725,0.0008093730450902606,3.8613119828153436e-12,0.2069283138049774,3704,0.0881904761904762,8,2016,Summer
2016-10-03,31.0,10.0,20.0,13,31.218643429208303,0.2677772975908822,0.015971963346812605,0.002630462396543347,1.2549263944149867e-11,0.6725170198661765,12038,0.2866190476190476,10,2016,Fall
2016-11-08,30.0,-9.0,10.0,25,60.0358527484775,0.5149563415209273,0.030715314128485778,0.005058581531814129,2.4133199892595897e-11,1.2933019612811087,23150,0.5511904761904762,11,2016,Fall
2016-12-18,19.0,-4.0,6.0,1106,2655.986125592645,22.781668548885822,1.3588454970442108,0.22379164696745704,1.0676527632484425e-09,57.21567876707625,1024156,24.384666666666668,12,2016,Winter
2017-01-28,15.0,-2.0,6.0,1636,3928.7462038603676,33.69874298912948,2.0100101565681094,0.3310335754419166,1.5792766009714756e-09,84.63368034623575,1514936,36.06990476190476,1,2017,Winter
2017-03-11,25.0,3.0,13.0,1673,4017.5992659281146,34.46087837458045,2.0554688214782684,0.3385202761090015,1.6149937368125173e-09,86.54776724893179,1549198,36.885666666666665,3,2017,Spring
2017-04-23,33.0,5.0,20.0,1084,2603.1545751739845,22.328506968347405,1.3318160206111433,0.21934009521946063,1.0464155473429582e-09,56.077573041148874,1003784,23.899619047619048,4,2017,Spring
2017-05-24,39.0,15.0,27.0,44,105.6631008373204,0.906323161076832,0.05405895286613497,0.008903103495992866,4.247443181096878e-11,2.2762114518547514,40744,0.9700952380952381,5,2017,Spring
2017-07-10,43.0,22.0,33.0,3,7.204302329817301,0.06179476098251127,0.0036858376954182932,0.0006070297838176955,2.8959839871115077e-12,0.15519623535373306,2778,0.06614285714285714,7,2017,Summer
2017-09-21,40.0,15.0,27.0,6,14.408604659634602,0.12358952196502254,0.0073716753908365865,0.001214059567635391,5.791967974223015e-12,0.3103924707074661,5556,0.13228571428571428,9,2017,Fall
2017-10-30,35.0,9.0,20.0,44,105.6631008373204,0.906323161076832,0.05405895286613497,0.008903103495992866,4.247443181096878e-11,2.2762114518547514,40744,0.9700952380952381,10,2017,Fall
2017-12-09,22.0,-4.0,8.0,620,1488.889148162242,12.770917269718996,0.7617397903864473,0.12545282198899038,5.985033573363783e-10,32.073888639771496,574120,13.66952380952381,12,2017,Winter
2018-01-14,17.0,-8.0,6.0,1309,3143.477249910282,26.963114042035752,1.6082538477675155,0.2648673290057878,1.2636143463763212e-09,67.71729069267886,1212134,28.860333333333333,1,2018,Winter
2018-02-21,22.0,-1.0,10.0,1544,3707.8142657459707,31.803703652332466,1.8969778005752818,0.3124179954048406,1.4904664253667227e-09,79.87432912872127,1429744,34.04152380952381,2,2018,Winter
2018-04-03,29.0,4.0,18.0,500,1200.71705496955,10.299126830418546,0.6143062825697155,0.10117163063628257,4.826639978519179e-10,25.866039225622174,463000,11.023809523809524,4,2018,Spring
2018-05-07,38.0,13.0,23.0,121,290.57352730263113,2.492388692961288,0.14866212038187118,0.02448353461398038,1.1680468748016415e-10,6.259581492600566,112046,2.6677619047619046,5,2018,Spring
2018-06-27,42.0,20.0,31.0,55,132.0788760466505,1.13290395134604,0.06757369108266871,0.011128879369991082,5.309303976371098e-11,2.845264314818439,50930,1.2126190476190477,6,2018,Summer
